46822.9986
42985.2368
43502.7578
45993.2776
54558.551
54984.2631
60630.9499
57068.1703
47587.8064
43994.8201
41809.4605
44658.7661
46457.7824
41740.8258
42247.8028
44675.929
50882.2366
51212.3972
58387.9381
53122.58
49514.7668
43399.2202
41592.5253
43493.321
44939.5377
41507.42
42225.1247
43880.6781
51545.5266
50980.1061
55242.0217
54939.4341
48331.3108
42610.9553
40834.9116
44518.9149
43389.3448
40548.1109
41973.6813
44559.6495
51253.0265
50955.4021
58571.8623
54448.3093
47284.5788
42481.7836
40298.3273
44271.6586
43055.8705
42070.4428
42086.9697
42993.6561
50576.9802
51411.2653
54621.5909
52512.2303
46322.735
42496.1014
38780.6335
41859.1545
43614.8294
39817.8607
39090.6461
41873.0989
50151.1168
51103.7991
55023.7965
53703.9895
47999.926
42621.3544
39014.1648
41696.7766
43547.5629
39386.8354
41391.3278
43650.7772
51285.5514
51447.9585
56971.2738
53627.5893
49198.826
44265.5614
40782.3022
44077.0507
44006.3738
40121.0616
41073.5365
44561.9894
49916.9933
49286.7426
56911.0439
55543.8949
47783.4246
41198.5842
39932.1264
41914.7641
42317.8618
39556.0361
41185.005
42811.4528
51693.5136
48224.2583
54160.3413
54286.2454
46032.4
43091.0218
40561.0265
43388.0806
42509.9407
40173.2004
40603.1799
43657.2524
49362.1491
50346.3193
55146.3021
50495.224
45666.44
42299.313
39450.719
41666.07
41729.27
39512.211
39911.832
43605.333
51185.634
52423.766
57514.189
51407.714
46525.7
41177.719
38868.557
40678.679
40662.05
38988.137
40290.971
43778.194
51293.335
49427.063
55240.881
54000.209
47443.977
41985.402
38567.428
40504.079
41343.532
38739.09
39787.565
42857.426
47740.425
47364.717
53635.149
49693.094
45129.653
42173.245
37533.691
40144.162
40517.593
38042.416
39178.166
40285.422
46035.597
46653.322
51891.637
49134.688
43489.93
40624.12
38510.337
40571.432
41105.845
37968.666
39738.88
42323.108
48871.16
47538.31
54073.524
50584.318
44319.279
40615.249
37470.255
39551.225
40118.788
37967.076
39205.139
39355.944
45156.806
45503.048
51287.873
